Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
31800.0,2017.0,70000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,Second,Individual,RWD,3
5100.0,2015.0,80000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
8940.0,2017.0,82000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
5340.0,2018.0,65555.0,1186.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
9900.0,2017.0,62000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
10139.988,2018.0,71000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
3240.0,2010.0,86000.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
3300.0,2014.0,83000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,Second,Individual,FWD,1
30600.0,2015.0,70000.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,3
18900.0,2020.0,63000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
5819.988,2018.0,35000.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
16680.0,2012.0,69500.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
21600.0,2015.0,86000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
11520.0,2018.0,24000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
4500.0,2015.0,64000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
30000.0,2018.0,90000.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,3
6540.0,2019.0,10340.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
48000.0,2014.0,39394.0,1984.0,4198.0,1842.0,1353.0,2.0,60.0,Petrol,Automatic,Second,Individual,AWD,3
5760.0,2019.0,10265.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
10500.0,2015.0,87000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
3360.0,2018.0,48000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
2376.0,2017.0,24000.0,999.0,3429.0,1560.0,1541.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
5940.0,2015.0,13716.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
4980.0,2014.0,57402.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
4440.0,2015.0,64000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
3000.0,2009.0,110000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,First,Individual,FWD,1
6000.0,2013.0,135000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
7800.0,2017.0,49422.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
12480.0,2019.0,18000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
40800.0,2019.0,48000.0,1968.0,4726.0,1842.0,1427.0,5.0,54.0,Diesel,Automatic,First,Individual,FWD,3
11339.988,2016.0,65321.0,2494.0,4585.0,1765.0,1760.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,2
8700.0,2016.0,42000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
5940.0,2008.0,95200.0,2148.0,4581.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,First,Corporate,RWD,3
37200.0,2021.0,29000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,2
8940.0,2016.0,117048.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,2
7800.0,2016.0,61181.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
6900.0,2016.0,62000.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
6300.0,2018.0,78900.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
8700.0,2018.0,42000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
13140.0,2018.0,57000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
3000.0,2011.0,55000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
2400.0,2013.0,57000.0,1086.0,3565.0,1525.0,1590.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
5580.0,2014.0,25704.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
5160.0,2014.0,59000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
10680.0,2016.0,88000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,1
7092.0,2017.0,20281.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
3840.0,2015.0,64000.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,1
8100.0,2011.0,97000.0,2143.0,4596.0,2020.0,1447.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
8220.0,2021.0,9232.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
40800.0,2019.0,30600.0,1984.0,4689.0,1814.0,1496.0,5.0,50.0,Petrol,Automatic,First,Corporate,FWD,2
16500.0,2013.0,97000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,First,Individual,RWD,2
3900.0,2014.0,43037.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
13452.0,2019.0,38000.0,2523.0,4456.0,1820.0,1930.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
13020.0,2022.0,3383.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
35400.0,2020.0,11000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
7140.0,2015.0,72000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
39000.0,2020.0,32005.0,1995.0,4454.0,1798.0,1545.0,5.0,61.0,Diesel,Automatic,Second,Individual,RWD,3
22500.0,2022.0,18000.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
8388.0,2018.0,43000.0,1248.0,3840.0,1735.0,1530.0,5.0,37.0,Diesel,Automatic,First,Individual,FWD,1
2100.0,2008.0,65000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,1
5280.0,2016.0,53807.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
11400.0,2022.0,10000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
38400.0,2014.0,60514.0,2987.0,4781.0,1911.0,1774.0,5.0,95.0,Diesel,Automatic,First,Individual,AWD,3
3588.0,2015.0,92000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
4140.0,2016.0,73190.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
3000.0,2014.0,114000.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
6900.0,2018.0,58000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Otro,Manual,First,Individual,FWD,1
12600.0,2022.0,1500.0,1199.0,3993.0,1811.0,1606.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,1
8580.0,2021.0,16000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
11400.0,2021.0,24000.0,999.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
13500.0,2018.0,60000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
23700.0,2015.0,61000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,Second,Individual,FWD,3
39480.0,2018.0,51000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
11460.0,2016.0,110000.0,1997.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
6600.0,2013.0,47000.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,1
3300.0,2013.0,85785.0,1248.0,3775.0,1680.0,1620.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
6480.0,2015.0,76000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
10500.0,2018.0,28000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
13020.0,2018.0,45915.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Automatic,First,Individual,FWD,1
9348.0,2016.0,9889.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
5916.0,2012.0,28732.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
41988.0,2020.0,47000.0,2044.2,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,2
7740.0,2015.0,64000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
5460.0,2015.0,69700.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
33600.0,2017.0,15900.0,1998.0,4633.0,1811.0,1429.0,5.0,57.0,Petrol,Automatic,First,Individual,RWD,3
4380.0,2010.0,58424.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
10500.0,2018.0,82000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
10500.0,2015.0,67000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
7200.0,2014.0,53213.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,1
39000.0,2019.0,34000.0,3198.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
14100.0,2012.0,77000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,Second,Individual,FWD,3
8880.0,2020.0,39000.0,1197.0,3995.0,1680.0,1520.0,5.0,65.0,Otro,Manual,First,Individual,FWD,1
7068.0,2018.0,13772.0,1086.0,3610.0,1645.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
20987.988,2021.0,25700.0,1368.0,4395.0,1818.0,1640.0,5.0,60.0,Petrol,Manual,First,Corporate,FWD,2
10680.0,2014.0,63000.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,2
10500.0,2019.0,36000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
2280.0,2006.0,130000.0,1799.0,4545.0,1750.0,1450.0,5.0,50.0,Petrol,Manual,Third,Individual,FWD,1
9240.0,2016.0,20000.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
3780.0,2017.0,15507.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
5400.0,2016.0,45000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
3720.0,2015.0,45000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
5700.0,2015.0,72000.0,1498.0,4386.0,1683.0,1603.0,7.0,42.0,Diesel,Manual,Second,Individual,FWD,1
5640.0,2013.0,66000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,Third,Individual,FWD,1
5519.988,2016.0,61223.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
8340.0,2019.0,46027.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
13140.0,2022.0,2700.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
5100.0,2018.0,18000.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
33000.0,2017.0,51800.0,1995.0,4936.0,1868.0,1479.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,3
10380.0,2015.0,43634.0,2494.0,4585.0,1765.0,1760.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,2
7200.0,2016.0,70000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
15000.0,2012.0,78000.0,1995.0,4899.0,2094.0,1464.0,5.0,58.2,Diesel,Automatic,First,Individual,RWD,3
6300.0,2015.0,68397.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
8220.0,2019.0,74000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
8280.0,2016.0,65000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
4500.0,2011.0,77000.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
14700.0,2012.0,97000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,Second,Individual,RWD,2
17880.0,2018.0,68000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,Second,Individual,AWD,1
6600.0,2015.0,44000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
10452.0,2015.0,64000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
4560.0,2013.0,35000.0,1461.0,4425.0,1695.0,1505.0,5.0,41.0,Diesel,Manual,First,Individual,FWD,1
8100.0,2020.0,25000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
31080.0,2020.0,36978.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,3
17880.0,2018.0,50000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
3000.0,2017.0,32000.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
5400.0,2014.0,23000.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
5640.0,2016.0,74000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
7680.0,2017.0,61000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
12600.0,2021.0,7500.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6780.0,2016.0,29000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
15600.0,2016.0,55000.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,Second,Individual,FWD,2
10800.0,2020.0,23000.0,998.0,3995.0,1770.0,1605.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
7620.0,2016.0,92000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
6420.0,2020.0,4295.0,998.0,3636.0,1475.0,1670.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
14100.0,2014.0,87938.0,2199.0,4690.0,1880.0,1690.0,7.0,64.0,Diesel,Automatic,Second,Individual,AWD,1
6540.0,2013.0,110000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
4800.0,2013.0,71000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
11880.0,2019.0,23000.0,1396.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,1
29400.0,2018.0,43290.0,1798.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,3
3828.0,2013.0,47800.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6240.0,2018.0,40000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
5400.0,2017.0,65000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
17400.0,2021.0,13000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
8700.0,2021.0,45000.0,1197.0,3805.0,1680.0,1520.0,5.0,60.0,Otro,Manual,First,Individual,FWD,1
1860.0,2009.0,56852.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,1
4140.0,2015.0,70000.0,1498.0,3971.0,1682.0,1469.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
6588.0,2014.0,42000.0,1498.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Automatic,First,Individual,FWD,2
4680.0,2009.0,68195.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
6900.0,2013.0,72000.0,2179.0,4655.0,1965.0,1922.0,7.0,55.0,Diesel,Manual,Second,Individual,RWD,1
36900.0,2017.0,17000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,3
16500.0,2013.0,102000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
3180.0,2017.0,30000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
8100.0,2017.0,73315.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
4440.0,2019.0,47377.0,998.0,3545.0,1490.0,1475.0,4.0,60.0,Otro,Manual,First,Individual,FWD,1
6960.0,2019.0,17881.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
28800.0,2015.0,100000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,3
23579.988,2020.0,26000.0,2694.0,4735.0,1830.0,1795.0,7.0,65.0,Petrol,Manual,First,Individual,RWD,2
5640.0,2019.0,11183.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Automatic,First,Individual,FWD,1
5819.988,2012.0,102000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,Second,Individual,FWD,1
4680.0,2019.0,56000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
7680.0,2016.0,52000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,1
18900.0,2014.0,15000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,3
10380.0,2017.0,93000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
13380.0,2018.0,58590.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
8340.0,2018.0,8000.0,1197.0,3840.0,1735.0,1530.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
6612.0,2015.0,47752.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6540.0,2013.0,63000.0,1797.0,4530.0,1775.0,1470.0,5.0,56.0,Petrol,Automatic,First,Individual,FWD,1
7800.0,2020.0,42000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
8280.0,2015.0,59000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
27000.0,2016.0,79000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,AWD,3
3240.0,2017.0,27000.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
6960.0,2018.0,81000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Automatic,First,Individual,FWD,1
3588.0,2018.0,19000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
31200.0,2017.0,64000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
4080.0,2016.0,52303.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Commercial Registration,FWD,1
8280.0,2017.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
26160.0,2018.0,77590.0,1395.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,3
6720.0,2013.0,37000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
32700.0,2020.0,18625.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,2
8280.0,2016.0,35000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Automatic,Second,Individual,FWD,1
10200.0,2019.0,28000.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
22500.0,2021.0,10000.0,1451.0,4720.0,1835.0,1760.0,6.0,60.0,Petrol,Automatic,First,Individual,FWD,2
5700.0,2014.0,62000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
7680.0,2016.0,50800.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
20400.0,2021.0,3813.0,1997.0,3985.0,1820.0,1855.0,4.0,57.0,Petrol,Manual,First,Individual,AWD,1
7800.0,2015.0,104000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
29700.0,2020.0,11293.0,1956.0,4395.0,1818.0,1640.0,5.0,60.0,Diesel,Automatic,First,Individual,AWD,2
5819.988,2018.0,55221.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
28800.0,2016.0,61159.0,1991.0,4879.0,1854.0,1474.0,5.0,80.0,Petrol,Automatic,Second,Individual,RWD,3
4080.0,2013.0,98500.0,1336.0,3995.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
12900.0,2017.0,86000.0,1956.0,4395.0,1818.0,1640.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
3900.0,2013.0,76000.0,1598.0,3970.0,1682.0,1453.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
4980.0,2014.0,62000.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
4680.0,2014.0,46000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
5519.988,2018.0,22541.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
34800.0,2017.0,64000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,FWD,3
7500.0,2015.0,76000.0,1364.0,3775.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,2
6780.0,2014.0,100472.0,1948.0,4810.0,1918.0,1925.0,7.0,65.0,Diesel,Manual,First,Individual,FWD,1
14700.0,2019.0,47000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
5100.0,2014.0,72000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
15852.0,2018.0,38000.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,2
9839.988,2015.0,94580.0,1798.0,4659.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
2940.0,2010.0,95000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Automatic,Second,Individual,FWD,1
11400.0,2018.0,71000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,1
43200.0,2014.0,32000.0,2993.0,5252.0,1899.0,1457.0,5.0,83.0,Diesel,Automatic,Second,Individual,RWD,4
21900.0,2022.0,11000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
11700.0,2019.0,56881.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
3300.0,2011.0,42000.0,998.0,3595.0,1475.0,1700.0,5.0,28.0,Otro,Manual,Second,Individual,FWD,1
5100.0,2017.0,39000.0,1248.0,3995.0,1706.0,1570.0,5.0,44.0,Diesel,Manual,First,Commercial Registration,FWD,1
21900.0,2016.0,58000.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
2940.0,2014.0,31100.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
33000.0,2019.0,56500.0,2143.0,4424.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
25200.0,2017.0,112000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,2
8100.0,2013.0,106223.0,2696.0,4755.0,1900.0,1785.0,7.0,78.0,Diesel,Automatic,Second,Individual,AWD,1
9900.0,2021.0,8499.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
45600.0,2017.0,50000.0,1999.0,4360.0,2120.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,4
5100.0,2020.0,7520.0,999.0,3429.0,1560.0,1541.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
